optimize_name,data_name,qubit,input_gates,p_t,seed,gates_aft,one-qubit_gates,two-qubit_gates,H_edge count,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205
clifford_simp_not_post_basic,q12_gates1000_pt0.04_seeds1000,12,1000,0.04,1000,429,119,310,792,25,0,1,0,6,27,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.04_seeds1001,12,1000,0.04,1001,343,101,242,560,25,0,1,9,20,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.04_seeds1002,12,1000,0.04,1002,451,124,327,811,25,0,1,5,8,20,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.08_seeds1000,12,1000,0.08,1000,605,167,438,1341,28,0,1,2,2,5,16,21,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.08_seeds1001,12,1000,0.08,1001,594,168,426,1136,34,7,3,0,2,14,25,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.08_seeds1002,12,1000,0.08,1002,613,167,446,1291,27,1,4,3,2,8,14,20,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.12_seeds1000,12,1000,0.12,1000,721,197,524,1533,31,6,2,2,6,8,9,19,26,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.12_seeds1001,12,1000,0.12,1001,731,207,524,1836,36,3,4,8,6,4,1,7,24,27,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.12_seeds1002,12,1000,0.12,1002,731,204,527,1501,32,13,5,8,3,11,11,17,13,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.16_seeds1000,12,1000,0.16,1000,877,241,636,1938,40,2,3,9,6,8,9,23,17,17,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.16_seeds1001,12,1000,0.16,1001,837,266,571,1307,49,17,6,16,25,23,15,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.16_seeds1002,12,1000,0.16,1002,749,231,518,1167,49,9,11,9,20,24,12,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.2_seeds1000,12,1000,0.2,1000,858,259,599,1220,52,16,12,20,23,25,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.2_seeds1001,12,1000,0.2,1001,879,261,618,1334,45,10,9,18,36,27,10,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.2_seeds1002,12,1000,0.2,1002,851,276,575,1770,64,14,17,10,5,4,4,7,3,10,25,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.4_seeds1000,12,1000,0.4,1000,747,271,476,893,61,32,28,23,10,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.4_seeds1001,12,1000,0.4,1001,720,303,417,779,81,51,22,20,9,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates1000_pt0.4_seeds1002,12,1000,0.4,1002,754,270,484,892,66,34,22,19,21,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0_seeds1000,12,5000,0,1000,148,53,95,139,24,3,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0_seeds1001,12,5000,0,1001,160,53,107,168,24,1,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0_seeds1002,12,5000,0,1002,150,52,98,149,24,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.04_seeds1000,12,5000,0.04,1000,1776,434,1342,8616,29,1,0,4,2,5,5,7,9,6,6,7,6,9,6,3,4,5,11,16,34,28,23,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.04_seeds1001,12,5000,0.04,1001,1688,406,1282,8227,28,4,2,3,2,1,3,0,2,3,2,9,10,7,4,3,2,15,36,43,30,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.04_seeds1002,12,5000,0.04,1002,1639,385,1254,7578,27,0,0,3,6,5,2,1,0,1,3,10,6,7,7,10,19,29,26,24,20,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.08_seeds1000,12,5000,0.08,1000,2846,719,2127,7050,46,3,7,16,19,37,31,50,50,58,17,9,7,8,18,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.08_seeds1001,12,5000,0.08,1001,2646,654,1992,8820,41,5,5,4,7,24,40,31,14,8,25,18,14,7,17,26,29,24,3,0,3,0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.08_seeds1002,12,5000,0.08,1002,2624,642,1982,12955,33,4,8,8,5,4,7,5,14,17,11,4,1,5,17,31,22,25,14,1,3,11,10,27,24,8,1,1,2,3,14,2,2,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.12_seeds1000,12,5000,0.12,1000,3516,928,2588,7167,71,41,35,48,29,40,42,38,53,39,23,16,7,7,9,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.12_seeds1001,12,5000,0.12,1001,3461,907,2554,7384,54,22,35,34,44,52,39,50,55,47,22,5,9,6,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.12_seeds1002,12,5000,0.12,1002,3430,901,2529,6878,59,35,12,33,67,76,49,34,37,29,27,10,6,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.16_seeds1000,12,5000,0.16,1000,3939,1085,2854,7409,94,54,48,35,49,79,59,59,31,33,33,16,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.16_seeds1001,12,5000,0.16,1001,3748,1065,2683,6603,100,64,44,59,51,76,45,48,37,32,17,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.16_seeds1002,12,5000,0.16,1002,3778,1084,2694,6258,103,61,55,62,81,72,54,48,16,16,8,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.2_seeds1000,12,5000,0.2,1000,3923,1238,2685,5139,154,119,104,90,71,74,46,21,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.2_seeds1001,12,5000,0.2,1001,3951,1143,2808,6211,110,64,78,72,81,67,46,51,29,13,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.2_seeds1002,12,5000,0.2,1002,3944,1162,2782,6591,126,73,69,85,78,55,35,35,16,15,23,25,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.4_seeds1000,12,5000,0.4,1000,3518,1316,2202,4339,228,199,92,67,54,49,32,15,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.4_seeds1001,12,5000,0.4,1001,3536,1316,2220,4479,223,157,108,84,61,41,25,20,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates5000_pt0.4_seeds1002,12,5000,0.4,1002,3652,1341,2311,4021,240,196,99,109,65,33,13,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0_seeds1000,12,10000,0,1000,139,52,87,135,24,4,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0_seeds1001,12,10000,0,1001,159,55,104,161,24,2,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0_seeds1002,12,10000,0,1002,150,51,99,154,24,3,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.04_seeds1000,12,10000,0.04,1000,3313,753,2560,25347,30,0,0,3,4,4,1,6,6,5,4,7,5,7,8,6,2,1,1,3,6,5,16,19,14,6,6,17,22,21,24,30,20,2,1,3,10,15,17,18,12,15
clifford_simp_not_post_basic,q12_gates10000_pt0.04_seeds1001,12,10000,0.04,1001,3316,758,2558,24862,32,2,0,3,3,3,4,4,4,4,3,9,9,3,3,0,4,3,18,20,16,9,1,1,6,2,6,5,14,31,24,33,20,11,10,14,21,14,20,11,3,0
clifford_simp_not_post_basic,q12_gates10000_pt0.04_seeds1002,12,10000,0.04,1002,3137,720,2417,18873,29,0,0,3,4,0,4,3,2,1,4,10,19,8,7,12,13,22,19,13,10,30,23,20,20,20,16,8,2,3,7,8,11,13,10,7,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.08_seeds1000,12,10000,0.08,1000,5345,1303,4042,18943,53,11,10,15,22,28,42,45,69,75,39,29,22,23,31,19,22,16,7,4,14,34,19,12,3,4,1,1,6,2,1,0,4,2,1,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.08_seeds1001,12,10000,0.08,1001,5327,1301,4026,20863,54,15,10,21,33,42,46,47,27,23,33,31,32,21,19,31,26,15,10,11,14,12,8,9,14,29,9,8,10,3,2,2,3,3,5,4,2,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.08_seeds1002,12,10000,0.08,1002,5194,1270,3924,24861,44,9,9,13,31,30,17,19,31,26,32,14,9,8,13,32,25,15,21,21,28,29,35,48,36,11,14,1,3,3,0,2,4,11,9,7,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.12_seeds1000,12,10000,0.12,1000,6700,1729,4971,15992,93,52,46,74,73,87,64,64,62,54,44,51,40,17,27,19,19,18,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.12_seeds1001,12,10000,0.12,1001,6755,1751,5004,15445,89,42,36,57,81,92,87,89,100,75,54,42,33,18,10,12,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.12_seeds1002,12,10000,0.12,1002,6732,1744,4988,15230,95,54,38,49,73,93,94,107,84,67,32,36,32,34,20,9,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.16_seeds1000,12,10000,0.16,1000,7686,2101,5585,16035,145,89,83,96,96,116,95,98,57,55,55,47,41,26,8,4,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.16_seeds1001,12,10000,0.16,1001,7377,2079,5298,14402,157,96,96,113,100,97,81,92,92,64,55,28,17,6,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.16_seeds1002,12,10000,0.16,1002,7438,2054,5384,13058,146,107,93,112,147,138,78,85,64,57,29,21,13,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.2_seeds1000,12,10000,0.2,1000,7875,2372,5503,12061,239,150,145,183,161,131,87,86,43,36,8,6,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.2_seeds1001,12,10000,0.2,1001,7704,2277,5427,11805,217,142,136,171,167,130,96,51,39,32,24,15,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.2_seeds1002,12,10000,0.2,1002,7748,2257,5491,12948,196,154,145,127,136,122,118,74,44,34,36,18,9,1,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.4_seeds1000,12,10000,0.4,1000,6921,2631,4290,7740,432,403,249,156,103,61,33,18,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.4_seeds1001,12,10000,0.4,1001,7074,2608,4466,8420,416,329,207,178,136,89,44,16,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q12_gates10000_pt0.4_seeds1002,12,10000,0.4,1002,7177,2623,4554,8355,431,342,217,189,117,79,47,19,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0_seeds1000,16,500,0,1000,249,72,177,271,32,0,9,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0_seeds1001,16,500,0,1001,244,68,176,263,32,0,10,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0_seeds1002,16,500,0,1002,237,70,167,262,32,0,7,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.04_seeds1000,16,500,0.04,1000,345,97,248,405,36,1,1,23,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.04_seeds1001,16,500,0.04,1001,349,94,255,434,34,0,0,16,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.04_seeds1002,16,500,0.04,1002,416,110,306,531,37,1,1,7,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.08_seeds1000,16,500,0.08,1000,448,121,327,615,40,3,0,8,16,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.08_seeds1001,16,500,0.08,1001,483,122,361,723,38,2,0,4,10,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.08_seeds1002,16,500,0.08,1002,467,127,340,674,41,3,0,5,16,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.12_seeds1000,16,500,0.12,1000,483,130,353,672,42,6,0,8,16,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.12_seeds1001,16,500,0.12,1001,528,130,398,794,40,3,0,7,9,10,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.12_seeds1002,16,500,0.12,1002,514,146,368,715,47,5,5,9,19,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.16_seeds1000,16,500,0.16,1000,487,134,353,732,45,4,2,4,10,19,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.16_seeds1001,16,500,0.16,1001,515,162,353,727,46,11,3,5,12,20,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.16_seeds1002,16,500,0.16,1002,601,165,436,857,53,11,1,1,4,18,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.2_seeds1000,16,500,0.2,1000,482,148,334,635,42,8,15,11,12,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.2_seeds1001,16,500,0.2,1001,524,157,367,772,50,8,6,5,6,16,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.2_seeds1002,16,500,0.2,1002,585,163,422,785,57,9,2,11,7,14,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.4_seeds1000,16,500,0.4,1000,492,217,275,425,82,44,17,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.4_seeds1001,16,500,0.4,1001,446,176,270,431,69,22,20,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.4_seeds1002,16,500,0.4,1002,493,189,304,536,63,27,15,13,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0_seeds1000,16,1000,0,1000,232,70,162,263,32,0,10,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0_seeds1001,16,1000,0,1001,246,77,169,254,32,1,6,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0_seeds1002,16,1000,0,1002,263,71,192,284,32,0,2,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.04_seeds1000,16,1000,0.04,1000,569,145,424,850,37,3,0,0,9,24,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.04_seeds1001,16,1000,0.04,1001,507,124,383,813,35,0,0,1,5,28,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.04_seeds1002,16,1000,0.04,1002,608,141,467,1029,36,1,0,1,4,13,23,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.08_seeds1000,16,1000,0.08,1000,759,183,576,1349,38,10,0,1,3,4,25,24,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.08_seeds1001,16,1000,0.08,1001,798,196,602,1646,42,2,0,1,1,2,3,27,27,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.08_seeds1002,16,1000,0.08,1002,872,198,674,2016,40,2,0,1,2,2,11,11,7,21,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.12_seeds1000,16,1000,0.12,1000,861,212,649,1837,43,5,0,0,3,2,5,18,29,19,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.12_seeds1001,16,1000,0.12,1001,857,212,645,1300,46,7,10,9,9,19,20,11,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.12_seeds1002,16,1000,0.12,1002,922,231,691,1590,50,8,3,3,13,9,14,23,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.16_seeds1000,16,1000,0.16,1000,908,236,672,1518,53,10,7,8,10,14,8,19,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.16_seeds1001,16,1000,0.16,1001,971,277,694,1681,57,18,16,11,7,10,9,9,22,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.16_seeds1002,16,1000,0.16,1002,1010,249,761,2065,54,8,0,2,10,5,9,10,9,21,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.2_seeds1000,16,1000,0.2,1000,951,263,688,1575,53,6,6,17,17,13,25,10,3,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.2_seeds1001,16,1000,0.2,1001,1028,296,732,1828,67,21,11,10,6,7,7,16,21,14,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.2_seeds1002,16,1000,0.2,1002,1073,271,802,2282,58,8,7,9,5,11,4,6,6,4,21,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
