optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q8_gates1000_pt0.28_seeds1000,1233,426,108,794,84,0,247,0.0516512393951416
basic,q8_gates1000_pt0.32_seeds1000,1182,395,111,761,79,0,231,0.047975778579711914
basic,q8_gates1000_pt0.36_seeds1000,1130,345,123,726,77,0,204,0.04427790641784668
basic,q8_gates1000_pt0.4_seeds1000,1069,327,131,682,64,0,192,0.04185748100280762
basic,q8_gates2000_pt0.0_seeds1000,2632,884,0,1716,315,0,601,0.12196898460388184
basic,q8_gates2000_pt0.04_seeds1000,2572,866,63,1675,271,0,563,0.14615964889526367
basic,q8_gates2000_pt0.08_seeds1000,2523,785,113,1640,230,0,540,0.10300731658935547
basic,q8_gates2000_pt0.12_seeds1000,2580,846,143,1676,215,0,546,0.17226219177246094
basic,q8_gates2000_pt0.16_seeds1000,2559,791,197,1657,185,0,520,0.13073348999023438
basic,q8_gates2000_pt0.2_seeds1000,2515,789,212,1624,178,0,501,0.15948247909545898
basic,q8_gates2000_pt0.24_seeds1000,2495,769,217,1613,179,0,486,0.11506247520446777
basic,q8_gates2000_pt0.28_seeds1000,2361,760,226,1519,168,0,448,0.1156916618347168
basic,q8_gates2000_pt0.32_seeds1000,2234,704,232,1435,151,0,416,0.14247417449951172
basic,q8_gates2000_pt0.36_seeds1000,2131,636,232,1369,140,0,390,0.1141667366027832
basic,q8_gates2000_pt0.4_seeds1000,2016,618,239,1289,130,0,358,0.11918783187866211
basic,q8_gates5000_pt0.0_seeds1000,6429,2177,0,4195,778,0,1456,0.4620048999786377
basic,q8_gates5000_pt0.04_seeds1000,6272,2133,158,4081,658,0,1375,0.44604921340942383
basic,q8_gates5000_pt0.08_seeds1000,6219,2030,287,4038,567,0,1327,0.5351808071136475
basic,q8_gates5000_pt0.12_seeds1000,6243,2049,352,4043,550,0,1298,0.4659597873687744
basic,q8_gates5000_pt0.16_seeds1000,6078,1938,447,3932,466,0,1233,0.46737217903137207
basic,q8_gates5000_pt0.2_seeds1000,5947,1893,490,3839,440,0,1178,0.45684289932250977
basic,q8_gates5000_pt0.24_seeds1000,5902,1887,509,3810,434,0,1149,0.3795151710510254
basic,q8_gates5000_pt0.28_seeds1000,5731,1819,547,3683,416,0,1085,0.44385552406311035
basic,q8_gates5000_pt0.32_seeds1000,5503,1703,563,3534,385,0,1021,0.4589872360229492
basic,q8_gates5000_pt0.36_seeds1000,5299,1678,571,3399,365,0,964,0.3932194709777832
basic,q8_gates5000_pt0.4_seeds1000,5159,1624,598,3305,344,0,912,0.4073479175567627
basic,q8_gates10000_pt0.0_seeds1000,12294,4191,0,8025,1487,0,2782,1.3980119228363037
basic,q8_gates10000_pt0.04_seeds1000,12165,4104,346,7924,1242,0,2653,1.5334222316741943
basic,q8_gates10000_pt0.08_seeds1000,12148,3975,591,7887,1097,0,2573,1.3682060241699219
basic,q8_gates10000_pt0.12_seeds1000,12191,4097,756,7902,1017,0,2516,1.2482409477233887
