optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q8_gates500_pt0.32_seeds1002,270,105,58,63,40,90,19,0.012254476547241211
basic,q8_gates500_pt0.36_seeds1002,258,90,59,64,40,81,14,0.011986494064331055
basic,q8_gates500_pt0.4_seeds1002,245,84,59,58,38,84,6,0.011391639709472656
basic,q8_gates1000_pt0.0_seeds1002,551,235,0,110,148,243,50,0.02642655372619629
basic,q8_gates1000_pt0.04_seeds1002,563,230,31,108,125,244,55,0.02907729148864746
basic,q8_gates1000_pt0.08_seeds1002,583,241,57,111,128,239,48,0.033631086349487305
basic,q8_gates1000_pt0.12_seeds1002,604,232,86,123,121,231,43,0.03119945526123047
basic,q8_gates1000_pt0.16_seeds1002,592,220,95,127,108,218,44,0.031116008758544922
basic,q8_gates1000_pt0.2_seeds1002,566,214,94,119,95,218,40,0.030881881713867188
basic,q8_gates1000_pt0.24_seeds1002,543,219,105,117,84,195,42,0.029567718505859375
basic,q8_gates1000_pt0.28_seeds1002,532,209,110,111,76,196,39,0.025836467742919922
basic,q8_gates1000_pt0.32_seeds1002,492,200,105,107,67,175,38,0.031020641326904297
basic,q8_gates1000_pt0.36_seeds1002,488,174,113,115,68,164,28,0.025034189224243164
basic,q8_gates1000_pt0.4_seeds1002,451,164,111,105,60,154,21,0.023496389389038086
basic,q8_gates2000_pt0.0_seeds1002,1062,462,0,215,280,459,108,0.08485674858093262
basic,q8_gates2000_pt0.04_seeds1002,1078,474,55,211,248,454,110,0.06418704986572266
basic,q8_gates2000_pt0.08_seeds1002,1112,469,102,221,237,451,101,0.06521368026733398
basic,q8_gates2000_pt0.12_seeds1002,1132,446,151,236,227,430,88,0.055676937103271484
basic,q8_gates2000_pt0.16_seeds1002,1125,433,181,235,201,417,91,0.07619071006774902
basic,q8_gates2000_pt0.2_seeds1002,1107,426,199,231,185,411,81,0.06530332565307617
basic,q8_gates2000_pt0.24_seeds1002,1091,415,209,225,176,395,86,0.05592679977416992
basic,q8_gates2000_pt0.28_seeds1002,1066,416,220,219,161,388,78,0.05441474914550781
basic,q8_gates2000_pt0.32_seeds1002,1009,375,217,219,148,352,73,0.09126615524291992
basic,q8_gates2000_pt0.36_seeds1002,1010,356,239,236,144,330,61,0.05485653877258301
basic,q8_gates2000_pt0.4_seeds1002,927,339,229,218,123,310,47,0.052706003189086914
basic,q8_gates5000_pt0.0_seeds1002,2586,1110,0,495,715,1130,246,0.23378682136535645
basic,q8_gates5000_pt0.04_seeds1002,2663,1112,168,514,627,1095,259,0.23526716232299805
basic,q8_gates5000_pt0.08_seeds1002,2735,1122,290,551,580,1074,240,0.22565150260925293
basic,q8_gates5000_pt0.12_seeds1002,2716,1053,387,577,508,1019,225,0.22374844551086426
basic,q8_gates5000_pt0.16_seeds1002,2684,1071,453,581,458,975,217,0.22306203842163086
basic,q8_gates5000_pt0.2_seeds1002,2682,1020,499,580,438,976,189,0.2203977108001709
basic,q8_gates5000_pt0.24_seeds1002,2638,998,539,568,408,946,177,0.22805476188659668
basic,q8_gates5000_pt0.28_seeds1002,2604,992,567,566,383,924,164,0.18198609352111816
basic,q8_gates5000_pt0.32_seeds1002,2521,951,569,560,361,875,156,0.22613263130187988
